"","year","month","gov_gop","sen_gop","rep_gop","gov_dem","sen_dem","rep_dem","president","close","unemployment"
"574",1994,"October",19,48,178,28,54,256,"dem",NA,5.8
"575",1994,"November",19,48,178,28,54,256,"dem",NA,5.6
"576",1994,"December",19,48,178,28,54,256,"dem",NA,5.5
"577",1995,"January",30,54,235,20,46,199,"dem",NA,5.6
"578",1995,"February",30,54,235,20,46,199,"dem",NA,5.4
"579",1995,"March",30,54,235,20,46,199,"dem",NA,5.4
"580",1995,"April",30,54,235,20,46,199,"dem",NA,5.8
"581",1995,"May",30,54,235,20,46,199,"dem",NA,5.6
"582",1995,"June",30,54,235,20,46,199,"dem",NA,5.6
"583",1995,"July",30,54,235,20,46,199,"dem",NA,5.7
"584",1995,"August",30,54,235,20,46,199,"dem",NA,5.7
"585",1995,"September",30,54,235,20,46,199,"dem",NA,5.6
"586",1995,"October",30,54,235,20,46,199,"dem",NA,5.5
"587",1995,"November",30,54,235,20,46,199,"dem",NA,5.6
"588",1995,"December",30,54,235,20,46,199,"dem",NA,5.6
"589",1996,"January",31,54,236,19,47,196,"dem",NA,5.6
"590",1996,"February",31,54,236,19,47,196,"dem",NA,5.5
"591",1996,"March",31,54,236,19,47,195,"dem",NA,5.5
"592",1996,"April",31,54,236,19,47,196,"dem",NA,5.6
"593",1996,"May",31,54,236,19,47,197,"dem",NA,5.6
"594",1996,"June",31,54,236,19,47,198,"dem",NA,5.3
"595",1996,"July",32,54,235,19,47,198,"dem",NA,5.5
"596",1996,"August",32,54,235,19,47,198,"dem",NA,5.1
"597",1996,"September",32,54,235,19,47,198,"dem",NA,5.2
"598",1996,"October",32,54,235,19,47,198,"dem",NA,5.2
"599",1996,"November",32,55,235,19,47,198,"dem",NA,5.4
"600",1996,"December",32,55,235,19,47,198,"dem",NA,5.4
"601",1997,"January",32,55,227,18,45,207,"dem",NA,5.3
"602",1997,"February",32,55,227,18,45,207,"dem",NA,5.2
"603",1997,"March",32,55,227,18,45,207,"dem",NA,5.2
"604",1997,"April",32,55,227,18,45,207,"dem",NA,5.1
"605",1997,"May",32,55,228,18,45,207,"dem",NA,4.9
"606",1997,"June",32,55,228,18,45,207,"dem",NA,5
"607",1997,"July",32,55,228,18,45,207,"dem",NA,4.9
"608",1997,"August",33,55,228,18,45,207,"dem",NA,4.8
"609",1997,"September",34,55,228,18,45,207,"dem",NA,4.9
"610",1997,"October",34,55,228,18,45,207,"dem",NA,4.7
"611",1997,"November",34,55,229,18,45,207,"dem",NA,4.6
"612",1997,"December",34,55,229,18,45,207,"dem",NA,4.7
"613",1998,"January",32,55,227,18,45,203,"dem",NA,4.6
"614",1998,"February",32,55,227,18,45,203,"dem",NA,4.6
"615",1998,"March",32,55,227,18,45,204,"dem",NA,4.7
"616",1998,"April",32,55,227,18,45,205,"dem",NA,4.3
"617",1998,"May",32,55,227,18,45,205,"dem",NA,4.4
"618",1998,"June",32,55,227,18,45,206,"dem",NA,4.5
"619",1998,"July",32,55,228,18,45,206,"dem",NA,4.5
"620",1998,"August",32,55,228,18,45,206,"dem",NA,4.5
"621",1998,"September",32,55,228,18,45,206,"dem",NA,4.6
"622",1998,"October",32,55,228,18,45,206,"dem",NA,4.5
"623",1998,"November",32,55,228,18,45,206,"dem",NA,4.4
"624",1998,"December",32,55,228,18,45,206,"dem",NA,4.4
"625",1999,"January",31,55,223,17,45,210,"dem",NA,4.3
"626",1999,"February",31,55,223,17,45,210,"dem",NA,4.4
"627",1999,"March",31,55,222,17,45,210,"dem",NA,4.2
"628",1999,"April",31,55,222,17,45,210,"dem",NA,4.3
"629",1999,"May",31,55,222,17,45,210,"dem",NA,4.2
"630",1999,"June",31,55,223,17,45,210,"dem",NA,4.3
"631",1999,"July",31,55,223,17,45,210,"dem",NA,4.3
"632",1999,"August",31,55,223,17,45,210,"dem",NA,4.2
"633",1999,"September",31,55,223,17,45,210,"dem",NA,4.2
"634",1999,"October",31,55,223,17,45,210,"dem",NA,4.1
"635",1999,"November",31,56,223,17,45,211,"dem",NA,4.1
"636",1999,"December",31,56,223,17,45,211,"dem",NA,4
"637",2000,"January",30,55,223,18,45,210,"dem",NA,4
"638",2000,"February",30,55,223,18,45,210,"dem",NA,4.1
"639",2000,"March",30,55,223,18,45,210,"dem",NA,4
"640",2000,"April",30,55,223,18,45,210,"dem",NA,3.8
"641",2000,"May",30,55,223,18,45,210,"dem",NA,4
"642",2000,"June",30,55,223,18,45,210,"dem",NA,4
"643",2000,"July",30,55,223,18,45,210,"dem",NA,4
"644",2000,"August",30,55,223,18,46,210,"dem",NA,4.1
"645",2000,"September",30,55,223,18,46,210,"dem",NA,3.9
"646",2000,"October",30,55,223,18,46,210,"dem",NA,3.9
"647",2000,"November",30,55,223,19,46,210,"dem",NA,3.9
"648",2000,"December",30,55,223,19,46,210,"dem",NA,3.9
"649",2001,"January",29,49,220,19,50,211,"gop",NA,4.2
"650",2001,"February",29,49,220,19,50,211,"gop",NA,4.2
"651",2001,"March",29,49,220,19,50,211,"gop",NA,4.3
"652",2001,"April",29,49,220,19,50,210,"gop",NA,4.4
"653",2001,"May",29,49,220,19,50,210,"gop",NA,4.3
"654",2001,"June",29,49,221,19,50,210,"gop",NA,4.5
"655",2001,"July",29,49,222,19,50,210,"gop",NA,4.6
"656",2001,"August",29,49,222,19,50,210,"gop",NA,4.9
"657",2001,"September",29,49,222,19,50,210,"gop",NA,5
"658",2001,"October",30,49,222,19,50,210,"gop",NA,5.3
"659",2001,"November",30,49,223,19,50,211,"gop",NA,5.5
"660",2001,"December",30,49,223,19,50,211,"gop",NA,5.7
"661",2002,"January",27,50,221,21,50,211,"gop",NA,5.7
"662",2002,"February",27,50,221,21,50,211,"gop",NA,5.7
"663",2002,"March",27,50,222,21,50,211,"gop",NA,5.7
"664",2002,"April",27,50,222,21,50,211,"gop",NA,5.9
"665",2002,"May",27,50,222,21,50,211,"gop",NA,5.8
"666",2002,"June",27,50,222,21,50,211,"gop",NA,5.8
"667",2002,"July",27,50,222,21,50,211,"gop",NA,5.8
"668",2002,"August",27,50,222,21,50,211,"gop",NA,5.7
"669",2002,"September",27,50,222,21,50,211,"gop",NA,5.7
"670",2002,"October",27,50,222,21,50,211,"gop",NA,5.7
"671",2002,"November",27,50,222,21,50,211,"gop",NA,5.9
"672",2002,"December",27,50,222,21,50,211,"gop",NA,6
"673",2003,"January",26,51,231,24,48,203,"gop",NA,5.8
"674",2003,"February",26,51,231,24,48,203,"gop",NA,5.9
"675",2003,"March",26,51,231,24,48,203,"gop",NA,5.9
"676",2003,"April",26,51,231,24,48,203,"gop",NA,6
"677",2003,"May",26,51,231,24,48,203,"gop",NA,6.1
"678",2003,"June",26,51,231,24,48,203,"gop",NA,6.3
"679",2003,"July",26,51,231,24,48,203,"gop",NA,6.2
"680",2003,"August",26,51,231,24,48,203,"gop",NA,6.1
"681",2003,"September",26,51,231,25,48,203,"gop",NA,6.1
"682",2003,"October",26,51,231,25,48,203,"gop",NA,6
"683",2003,"November",27,51,231,25,48,203,"gop",NA,5.8
"684",2003,"December",27,51,231,25,48,203,"gop",NA,5.7
"685",2004,"January",28,51,229,22,48,203,"gop",NA,5.7
"686",2004,"February",28,51,229,22,48,203,"gop",NA,5.6
"687",2004,"March",28,51,229,22,48,204,"gop",NA,5.8
"688",2004,"April",28,51,229,22,48,204,"gop",NA,5.6
"689",2004,"May",28,51,229,22,48,204,"gop",NA,5.6
"690",2004,"June",28,51,229,22,48,204,"gop",NA,5.6
"691",2004,"July",29,51,229,22,48,204,"gop",NA,5.5
"692",2004,"August",29,51,229,22,48,205,"gop",NA,5.4
"693",2004,"September",29,51,229,22,48,205,"gop",NA,5.4
"694",2004,"October",29,51,229,22,48,205,"gop",NA,5.5
"695",2004,"November",29,51,229,23,48,205,"gop",NA,5.4
"696",2004,"December",29,51,229,23,48,205,"gop",NA,5.4
"697",2005,"January",28,54,232,22,45,201,"gop",NA,5.3
"698",2005,"February",28,54,232,22,45,201,"gop",NA,5.4
"699",2005,"March",28,54,232,22,45,202,"gop",NA,5.2
"700",2005,"April",28,54,232,22,45,202,"gop",NA,5.2
"701",2005,"May",28,54,231,22,45,202,"gop",NA,5.1
"702",2005,"June",28,54,231,22,45,202,"gop",NA,5
"703",2005,"July",28,54,231,22,45,202,"gop",NA,5
"704",2005,"August",28,54,231,22,45,202,"gop",NA,4.9
"705",2005,"September",28,54,232,22,45,202,"gop",NA,5
"706",2005,"October",28,54,232,22,45,202,"gop",NA,5
"707",2005,"November",28,54,232,22,45,202,"gop",NA,5
"708",2005,"December",28,54,232,22,45,202,"gop",NA,4.9
"709",2006,"January",28,54,231,22,45,201,"gop",NA,4.7
"710",2006,"February",28,54,231,22,45,201,"gop",NA,4.8
"711",2006,"March",28,54,231,22,45,201,"gop",NA,4.7
"712",2006,"April",28,54,231,22,45,201,"gop",NA,4.7
"713",2006,"May",28,54,231,22,45,201,"gop",NA,4.6
"714",2006,"June",28,54,231,22,45,201,"gop",NA,4.6
"715",2006,"July",28,54,231,22,45,201,"gop",NA,4.7
"716",2006,"August",28,54,231,22,45,201,"gop",NA,4.7
"717",2006,"September",28,54,231,22,45,201,"gop",NA,4.5
"718",2006,"October",28,54,231,22,45,201,"gop",NA,4.4
"719",2006,"November",28,54,232,22,45,202,"gop",NA,4.5
"720",2006,"December",28,54,232,22,45,202,"gop",NA,4.4
"721",2007,"January",22,48,201,28,50,233,"gop",NA,4.6
"722",2007,"February",22,48,201,28,50,233,"gop",NA,4.5
"723",2007,"March",22,48,201,28,50,233,"gop",NA,4.4
"724",2007,"April",22,48,201,28,50,233,"gop",NA,4.5
"725",2007,"May",22,48,201,28,50,232,"gop",NA,4.4
"726",2007,"June",22,47,201,28,50,232,"gop",NA,4.6
"727",2007,"July",22,48,201,28,50,232,"gop",NA,4.7
"728",2007,"August",22,48,202,28,50,232,"gop",NA,4.6
"729",2007,"September",22,48,202,28,50,233,"gop",NA,4.7
"730",2007,"October",22,48,202,28,50,233,"gop",NA,4.7
"731",2007,"November",22,48,202,28,50,234,"gop",NA,4.7
"732",2007,"December",22,48,202,28,50,234,"gop",NA,5
"733",2008,"January",22,48,198,28,50,231,"gop",NA,5
"734",2008,"February",22,48,198,28,50,231,"gop",NA,4.9
"735",2008,"March",22,48,198,28,50,233,"gop",NA,5.1
"736",2008,"April",22,48,198,28,50,234,"gop",NA,5
"737",2008,"May",22,48,199,28,50,235,"gop",NA,5.4
"738",2008,"June",22,48,199,28,50,235,"gop",NA,5.6
"739",2008,"July",22,48,199,28,50,236,"gop",NA,5.8
"740",2008,"August",22,48,199,28,50,236,"gop",NA,6.1
"741",2008,"September",22,48,199,28,50,236,"gop",NA,6.1
"742",2008,"October",22,48,199,28,50,236,"gop",NA,6.5
"743",2008,"November",22,48,199,28,50,236,"gop",NA,6.8
"744",2008,"December",22,48,199,28,50,236,"gop",NA,7.3
"745",2009,"January",22,40,179,28,57,254,"dem",NA,7.8
"746",2009,"February",22,40,179,28,57,254,"dem",NA,8.3
"747",2009,"March",22,40,179,28,57,253,"dem",NA,8.7
"748",2009,"April",22,40,179,28,57,254,"dem",NA,9
"749",2009,"May",22,40,179,28,57,255,"dem",NA,9.4
"750",2009,"June",22,40,179,28,57,255,"dem",NA,9.5
"751",2009,"July",22,40,179,28,58,254,"dem",NA,9.5
"752",2009,"August",24,40,179,28,58,255,"dem",NA,9.6
"753",2009,"September",24,41,179,28,58,255,"dem",NA,9.8
"754",2009,"October",24,41,179,28,59,255,"dem",NA,10
"755",2009,"November",24,41,179,28,59,257,"dem",NA,9.9
"756",2009,"December",24,41,179,28,59,257,"dem",NA,9.9
"757",2010,"January",24,41,178,26,57,255,"dem",NA,9.8
"758",2010,"February",24,41,178,26,57,255,"dem",NA,9.8
"759",2010,"March",24,41,178,26,57,253,"dem",NA,9.9
"760",2010,"April",24,41,177,26,57,254,"dem",NA,9.9
"761",2010,"May",24,41,177,26,57,254,"dem",NA,9.6
"762",2010,"June",24,41,178,26,57,255,"dem",NA,9.4
"763",2010,"July",24,41,178,26,56,255,"dem",NA,9.4
"764",2010,"August",24,41,178,26,57,255,"dem",NA,9.5
"765",2010,"September",24,41,178,26,57,255,"dem",NA,9.5
"766",2010,"October",24,41,178,26,57,255,"dem",NA,9.4
"767",2010,"November",24,41,178,27,59,255,"dem",NA,9.8
"768",2010,"December",24,41,178,27,59,255,"dem",NA,9.3
"769",2011,"January",29,47,241,21,51,193,"dem",NA,9.2
"770",2011,"February",29,47,241,21,51,193,"dem",NA,9
"771",2011,"March",29,47,241,21,51,192,"dem",NA,9
"772",2011,"April",29,47,241,21,51,192,"dem",NA,9.1
"773",2011,"May",29,47,240,21,51,192,"dem",NA,9
"774",2011,"June",29,47,240,21,51,193,"dem",NA,9.1
"775",2011,"July",29,47,240,21,51,192,"dem",NA,9
"776",2011,"August",29,47,240,21,51,193,"dem",NA,9
"777",2011,"September",29,47,242,21,51,193,"dem",NA,9
"778",2011,"October",29,47,242,21,51,193,"dem",NA,8.8
"779",2011,"November",29,47,242,21,51,193,"dem",NA,8.6
"780",2011,"December",29,47,242,21,51,193,"dem",NA,8.5
"781",2012,"January",29,47,242,21,51,192,"dem",NA,8.3
"782",2012,"February",29,47,242,21,51,192,"dem",NA,8.3
"783",2012,"March",29,47,242,21,51,191,"dem",NA,8.2
"784",2012,"April",29,47,242,21,51,190,"dem",NA,8.2
"785",2012,"May",29,47,242,21,51,190,"dem",NA,8.2
"786",2012,"June",29,47,242,21,51,191,"dem",NA,8.2
"787",2012,"July",29,47,242,21,51,191,"dem",NA,8.2
"788",2012,"August",29,47,242,21,51,191,"dem",NA,8
"789",2012,"September",29,47,242,21,51,191,"dem",NA,7.8
"790",2012,"October",29,47,242,21,51,191,"dem",NA,7.8
"791",2012,"November",29,47,243,21,51,194,"dem",NA,7.7
"792",2012,"December",29,47,243,21,51,194,"dem",NA,7.9
"793",2013,"January",30,45,232,20,53,200,"dem",NA,8
"794",2013,"February",30,45,232,20,53,200,"dem",NA,7.7
"795",2013,"March",30,45,232,20,53,200,"dem",NA,7.5
"796",2013,"April",30,45,232,20,53,201,"dem",NA,7.6
"797",2013,"May",30,45,233,20,53,201,"dem",NA,7.5
"798",2013,"June",30,46,234,20,52,201,"dem",NA,7.5
"799",2013,"July",30,46,234,20,52,201,"dem",NA,7.3
"800",2013,"August",30,46,234,20,53,201,"dem",NA,7.2
"801",2013,"September",30,46,234,20,53,201,"dem",NA,7.2
"802",2013,"October",30,46,234,20,53,201,"dem",NA,7.2
"803",2013,"November",30,46,234,20,54,201,"dem",NA,7
"804",2013,"December",30,46,234,20,54,201,"dem",NA,6.7
"805",2014,"January",29,45,232,21,53,200,"dem",NA,6.6
"806",2014,"February",29,45,232,21,53,200,"dem",NA,6.7
"807",2014,"March",29,45,233,21,53,199,"dem",NA,6.6
"808",2014,"April",29,45,233,21,53,199,"dem",NA,6.2
"809",2014,"May",29,45,233,21,53,199,"dem",NA,6.3
"810",2014,"June",29,45,233,21,53,199,"dem",NA,6.1
"811",2014,"July",29,45,234,21,53,199,"dem",NA,6.2
"812",2014,"August",29,45,234,21,53,199,"dem",NA,6.1
"813",2014,"September",29,45,234,21,53,199,"dem",NA,5.9
"814",2014,"October",29,45,234,21,53,199,"dem",NA,5.7
"815",2014,"November",29,45,235,21,53,201,"dem",NA,5.8
"816",2014,"December",29,45,235,21,53,201,"dem",NA,5.6
"817",2015,"January",31,54,245,18,44,188,"dem",NA,5.7
"818",2015,"February",31,54,245,18,44,188,"dem",NA,5.5
"819",2015,"March",31,54,245,18,44,188,"dem",NA,5.5
"820",2015,"April",31,54,244,18,44,188,"dem",NA,5.4
"821",2015,"May",31,54,245,18,44,188,"dem",NA,5.5
"822",2015,"June",31,54,246,18,44,188,"dem",NA,5.3
"823",0,"January",NA,NA,NA,NA,NA,NA,NA,1394.459961,NA
"824",0,"February",NA,NA,NA,NA,NA,NA,NA,1366.420044,NA
"825",0,"March",NA,NA,NA,NA,NA,NA,NA,1498.579956,NA
"826",0,"April",NA,NA,NA,NA,NA,NA,NA,1452.430054,NA
"827",0,"May",NA,NA,NA,NA,NA,NA,NA,1420.599976,NA
"828",0,"June",NA,NA,NA,NA,NA,NA,NA,1454.599976,NA
"829",0,"July",NA,NA,NA,NA,NA,NA,NA,1430.829956,NA
"830",0,"August",NA,NA,NA,NA,NA,NA,NA,1517.680054,NA
"831",0,"September",NA,NA,NA,NA,NA,NA,NA,1436.51001,NA
"832",0,"October",NA,NA,NA,NA,NA,NA,NA,1429.400024,NA
"833",0,"November",NA,NA,NA,NA,NA,NA,NA,1314.949951,NA
"834",0,"December",NA,NA,NA,NA,NA,NA,NA,1320.280029,NA
"835",1,"January",NA,NA,NA,NA,NA,NA,NA,1366.01001,NA
"836",1,"February",NA,NA,NA,NA,NA,NA,NA,1239.939941,NA
"837",1,"March",NA,NA,NA,NA,NA,NA,NA,1160.329956,NA
"838",1,"April",NA,NA,NA,NA,NA,NA,NA,1249.459961,NA
"839",1,"May",NA,NA,NA,NA,NA,NA,NA,1255.819946,NA
"840",1,"June",NA,NA,NA,NA,NA,NA,NA,1224.380005,NA
"841",1,"July",NA,NA,NA,NA,NA,NA,NA,1211.22998,NA
"842",1,"August",NA,NA,NA,NA,NA,NA,NA,1133.579956,NA
"843",1,"September",NA,NA,NA,NA,NA,NA,NA,1040.939941,NA
"844",1,"October",NA,NA,NA,NA,NA,NA,NA,1059.780029,NA
"845",1,"November",NA,NA,NA,NA,NA,NA,NA,1139.449951,NA
"846",1,"December",NA,NA,NA,NA,NA,NA,NA,1148.079956,NA
"847",2,"January",NA,NA,NA,NA,NA,NA,NA,1130.199951,NA
"848",2,"February",NA,NA,NA,NA,NA,NA,NA,1106.72998,NA
"849",2,"March",NA,NA,NA,NA,NA,NA,NA,1147.390015,NA
"850",2,"April",NA,NA,NA,NA,NA,NA,NA,1076.920044,NA
"851",2,"May",NA,NA,NA,NA,NA,NA,NA,1067.140015,NA
"852",2,"June",NA,NA,NA,NA,NA,NA,NA,989.820007,NA
"853",2,"July",NA,NA,NA,NA,NA,NA,NA,911.619995,NA
"854",2,"August",NA,NA,NA,NA,NA,NA,NA,916.070007,NA
"855",2,"September",NA,NA,NA,NA,NA,NA,NA,815.280029,NA
"856",2,"October",NA,NA,NA,NA,NA,NA,NA,885.76001,NA
"857",2,"November",NA,NA,NA,NA,NA,NA,NA,936.309998,NA
"858",2,"December",NA,NA,NA,NA,NA,NA,NA,879.820007,NA
"859",3,"January",NA,NA,NA,NA,NA,NA,NA,855.700012,NA
"860",3,"February",NA,NA,NA,NA,NA,NA,NA,841.150024,NA
"861",3,"March",NA,NA,NA,NA,NA,NA,NA,848.179993,NA
"862",3,"April",NA,NA,NA,NA,NA,NA,NA,916.919983,NA
"863",3,"May",NA,NA,NA,NA,NA,NA,NA,963.590027,NA
"864",3,"June",NA,NA,NA,NA,NA,NA,NA,974.5,NA
"865",3,"July",NA,NA,NA,NA,NA,NA,NA,990.309998,NA
"866",3,"August",NA,NA,NA,NA,NA,NA,NA,1008.01001,NA
"867",3,"September",NA,NA,NA,NA,NA,NA,NA,995.969971,NA
"868",3,"October",NA,NA,NA,NA,NA,NA,NA,1050.709961,NA
"869",3,"November",NA,NA,NA,NA,NA,NA,NA,1058.199951,NA
"870",3,"December",NA,NA,NA,NA,NA,NA,NA,1111.920044,NA
"871",4,"January",NA,NA,NA,NA,NA,NA,NA,1131.130005,NA
"872",4,"February",NA,NA,NA,NA,NA,NA,NA,1144.939941,NA
"873",4,"March",NA,NA,NA,NA,NA,NA,NA,1126.209961,NA
"874",4,"April",NA,NA,NA,NA,NA,NA,NA,1107.300049,NA
"875",4,"May",NA,NA,NA,NA,NA,NA,NA,1120.680054,NA
"876",4,"June",NA,NA,NA,NA,NA,NA,NA,1140.839966,NA
"877",4,"July",NA,NA,NA,NA,NA,NA,NA,1101.719971,NA
"878",4,"August",NA,NA,NA,NA,NA,NA,NA,1104.23999,NA
"879",4,"September",NA,NA,NA,NA,NA,NA,NA,1114.579956,NA
"880",4,"October",NA,NA,NA,NA,NA,NA,NA,1130.199951,NA
"881",4,"November",NA,NA,NA,NA,NA,NA,NA,1173.819946,NA
"882",4,"December",NA,NA,NA,NA,NA,NA,NA,1211.920044,NA
"883",5,"January",NA,NA,NA,NA,NA,NA,NA,1181.27002,NA
"884",5,"February",NA,NA,NA,NA,NA,NA,NA,1203.599976,NA
"885",5,"March",NA,NA,NA,NA,NA,NA,NA,1180.589966,NA
"886",5,"April",NA,NA,NA,NA,NA,NA,NA,1156.849976,NA
"887",5,"May",NA,NA,NA,NA,NA,NA,NA,1191.5,NA
"888",5,"June",NA,NA,NA,NA,NA,NA,NA,1191.329956,NA
"889",5,"July",NA,NA,NA,NA,NA,NA,NA,1234.180054,NA
"890",5,"August",NA,NA,NA,NA,NA,NA,NA,1220.329956,NA
"891",5,"September",NA,NA,NA,NA,NA,NA,NA,1228.810059,NA
"892",5,"October",NA,NA,NA,NA,NA,NA,NA,1207.01001,NA
"893",5,"November",NA,NA,NA,NA,NA,NA,NA,1249.47998,NA
"894",5,"December",NA,NA,NA,NA,NA,NA,NA,1248.290039,NA
"895",6,"January",NA,NA,NA,NA,NA,NA,NA,1280.079956,NA
"896",6,"February",NA,NA,NA,NA,NA,NA,NA,1280.660034,NA
"897",6,"March",NA,NA,NA,NA,NA,NA,NA,1294.869995,NA
"898",6,"April",NA,NA,NA,NA,NA,NA,NA,1310.609985,NA
"899",6,"May",NA,NA,NA,NA,NA,NA,NA,1270.089966,NA
"900",6,"June",NA,NA,NA,NA,NA,NA,NA,1270.199951,NA
"901",6,"July",NA,NA,NA,NA,NA,NA,NA,1276.660034,NA
"902",6,"August",NA,NA,NA,NA,NA,NA,NA,1303.819946,NA
"903",6,"September",NA,NA,NA,NA,NA,NA,NA,1335.849976,NA
"904",6,"October",NA,NA,NA,NA,NA,NA,NA,1377.939941,NA
"905",6,"November",NA,NA,NA,NA,NA,NA,NA,1400.630005,NA
"906",6,"December",NA,NA,NA,NA,NA,NA,NA,1418.300049,NA
"907",7,"January",NA,NA,NA,NA,NA,NA,NA,1438.23999,NA
"908",7,"February",NA,NA,NA,NA,NA,NA,NA,1406.819946,NA
"909",7,"March",NA,NA,NA,NA,NA,NA,NA,1420.859985,NA
"910",7,"April",NA,NA,NA,NA,NA,NA,NA,1482.369995,NA
"911",7,"May",NA,NA,NA,NA,NA,NA,NA,1530.619995,NA
"912",7,"June",NA,NA,NA,NA,NA,NA,NA,1503.349976,NA
"913",7,"July",NA,NA,NA,NA,NA,NA,NA,1455.27002,NA
"914",7,"August",NA,NA,NA,NA,NA,NA,NA,1473.98999,NA
"915",7,"September",NA,NA,NA,NA,NA,NA,NA,1526.75,NA
"916",7,"October",NA,NA,NA,NA,NA,NA,NA,1549.380005,NA
"917",7,"November",NA,NA,NA,NA,NA,NA,NA,1481.140015,NA
"918",7,"December",NA,NA,NA,NA,NA,NA,NA,1468.359985,NA
"919",8,"January",NA,NA,NA,NA,NA,NA,NA,1378.550049,NA
"920",8,"February",NA,NA,NA,NA,NA,NA,NA,1330.630005,NA
"921",8,"March",NA,NA,NA,NA,NA,NA,NA,1322.699951,NA
"922",8,"April",NA,NA,NA,NA,NA,NA,NA,1385.589966,NA
"923",8,"May",NA,NA,NA,NA,NA,NA,NA,1400.380005,NA
"924",8,"June",NA,NA,NA,NA,NA,NA,NA,1280,NA
"925",8,"July",NA,NA,NA,NA,NA,NA,NA,1267.380005,NA
"926",8,"August",NA,NA,NA,NA,NA,NA,NA,1282.829956,NA
"927",8,"September",NA,NA,NA,NA,NA,NA,NA,1166.359985,NA
"928",8,"October",NA,NA,NA,NA,NA,NA,NA,968.75,NA
"929",8,"November",NA,NA,NA,NA,NA,NA,NA,896.23999,NA
"930",8,"December",NA,NA,NA,NA,NA,NA,NA,903.25,NA
"931",9,"January",NA,NA,NA,NA,NA,NA,NA,825.880005,NA
"932",9,"February",NA,NA,NA,NA,NA,NA,NA,735.090027,NA
"933",9,"March",NA,NA,NA,NA,NA,NA,NA,797.869995,NA
"934",9,"April",NA,NA,NA,NA,NA,NA,NA,872.809998,NA
"935",9,"May",NA,NA,NA,NA,NA,NA,NA,919.140015,NA
"936",9,"June",NA,NA,NA,NA,NA,NA,NA,919.320007,NA
"937",9,"July",NA,NA,NA,NA,NA,NA,NA,987.47998,NA
"938",9,"August",NA,NA,NA,NA,NA,NA,NA,1020.619995,NA
"939",9,"September",NA,NA,NA,NA,NA,NA,NA,1057.079956,NA
"940",9,"October",NA,NA,NA,NA,NA,NA,NA,1036.189941,NA
"941",9,"November",NA,NA,NA,NA,NA,NA,NA,1095.630005,NA
"942",9,"December",NA,NA,NA,NA,NA,NA,NA,1115.099976,NA
"943",10,"January",NA,NA,NA,NA,NA,NA,NA,1073.869995,NA
"944",10,"February",NA,NA,NA,NA,NA,NA,NA,1104.48999,NA
"945",10,"March",NA,NA,NA,NA,NA,NA,NA,1169.430054,NA
"946",10,"April",NA,NA,NA,NA,NA,NA,NA,1186.689941,NA
"947",10,"May",NA,NA,NA,NA,NA,NA,NA,1089.410034,NA
"948",10,"June",NA,NA,NA,NA,NA,NA,NA,1030.709961,NA
"949",10,"July",NA,NA,NA,NA,NA,NA,NA,1101.599976,NA
"950",10,"August",NA,NA,NA,NA,NA,NA,NA,1049.329956,NA
"951",10,"September",NA,NA,NA,NA,NA,NA,NA,1141.199951,NA
"952",10,"October",NA,NA,NA,NA,NA,NA,NA,1183.26001,NA
"953",10,"November",NA,NA,NA,NA,NA,NA,NA,1180.550049,NA
"954",10,"December",NA,NA,NA,NA,NA,NA,NA,1257.640015,NA
"955",11,"January",NA,NA,NA,NA,NA,NA,NA,1286.119995,NA
"956",11,"February",NA,NA,NA,NA,NA,NA,NA,1327.219971,NA
"957",11,"March",NA,NA,NA,NA,NA,NA,NA,1325.829956,NA
"958",11,"April",NA,NA,NA,NA,NA,NA,NA,1363.609985,NA
"959",11,"May",NA,NA,NA,NA,NA,NA,NA,1345.199951,NA
"960",11,"June",NA,NA,NA,NA,NA,NA,NA,1320.640015,NA
"961",11,"July",NA,NA,NA,NA,NA,NA,NA,1292.280029,NA
"962",11,"August",NA,NA,NA,NA,NA,NA,NA,1218.890015,NA
"963",11,"September",NA,NA,NA,NA,NA,NA,NA,1131.420044,NA
"964",11,"October",NA,NA,NA,NA,NA,NA,NA,1253.300049,NA
"965",11,"November",NA,NA,NA,NA,NA,NA,NA,1246.959961,NA
"966",11,"December",NA,NA,NA,NA,NA,NA,NA,1257.599976,NA
"967",12,"January",NA,NA,NA,NA,NA,NA,NA,1312.410034,NA
"968",12,"February",NA,NA,NA,NA,NA,NA,NA,1365.680054,NA
"969",12,"March",NA,NA,NA,NA,NA,NA,NA,1408.469971,NA
"970",12,"April",NA,NA,NA,NA,NA,NA,NA,1397.910034,NA
"971",12,"May",NA,NA,NA,NA,NA,NA,NA,1310.329956,NA
"972",12,"June",NA,NA,NA,NA,NA,NA,NA,1362.160034,NA
"973",12,"July",NA,NA,NA,NA,NA,NA,NA,1379.319946,NA
"974",12,"August",NA,NA,NA,NA,NA,NA,NA,1406.579956,NA
"975",12,"September",NA,NA,NA,NA,NA,NA,NA,1440.670044,NA
"976",12,"October",NA,NA,NA,NA,NA,NA,NA,1412.160034,NA
"977",12,"November",NA,NA,NA,NA,NA,NA,NA,1416.180054,NA
"978",12,"December",NA,NA,NA,NA,NA,NA,NA,1426.189941,NA
"979",13,"January",NA,NA,NA,NA,NA,NA,NA,1498.109985,NA
"980",13,"February",NA,NA,NA,NA,NA,NA,NA,1514.680054,NA
"981",13,"March",NA,NA,NA,NA,NA,NA,NA,1569.189941,NA
